1000 - HFM Consolidated Group,2. Online,AreaGroup9,52,52 - HFM Cammeray,960,01-P&L,02-Cost of sales,03-COGS,20-COGS,50090,Discounts Given,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.95,-617.19,-199.06,-414.02,-364.62,-391.81,-417.06,-461.40,-326.89,-404.62,-362.23,-426.58,-144.27,-105.89,-26.95,-23.58,-19.40,-15.54,-24.44,-43.77,-18.16,-21.74,-26.49,-14.95,-28.28,-152.83,-15.87,"-2,741.15","-3,330.42"
1000 - HFM Consolidated Group,2. Online,AreaGroup9,52,52 - HFM Cammeray,960,01-P&L,03-Employment expenses,06-Employee Expenses,29-Non-Productive Wages,61164,Salaries & Wages - Sick Leave,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,2. Online,AreaGroup9,52,52 - HFM Cammeray,960,01-P&L,03-Employment expenses,06-Employee Expenses,29-Non-Productive Wages,61165,Salaries & Wages - AL Taken,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,2. Online,AreaGroup9,52,52 - HFM Cammeray,960,01-P&L,03-Employment expenses,06-Employee Expenses,30-Productive Wages,61160,Salaries & Wages,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,2. Online,AreaGroup9,52,52 - HFM Cammeray,960,01-P&L,03-Employment expenses,06-Employee Expenses,30-Productive Wages,61161,Salaries & Wages - Penalties,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,2. Online,AreaGroup9,52,52 - HFM Cammeray,960,01-P&L,03-Employment expenses,06-Employee Expenses,30-Productive Wages,61162,Salaries & Wages - Overtime,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,2. Online,AreaGroup9,52,52 - HFM Cammeray,960,01-P&L,03-Employment expenses,06-Employee Expenses,30-Productive Wages,61163,Salaries & Wages - Allowances,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,2. Online,AreaGroup9,52,52 - HFM Cammeray,960,01-P&L,03-Employment expenses,06-Employee Expenses,31-Superannuation,61140,Superannuation,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,2. Online,AreaGroup9,52,52 - HFM Cammeray,960,01-P&L,03-Employment expenses,06-Employee Expenses,40-HR recharge,61190,Salary & Wages Recovery - In,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,097.60",0.00,"-4,979.28","-5,328.32","-5,444.47","-5,182.17","-5,541.00","-6,663.98","-5,590.01","-4,791.36","-11,942.83","-9,534.59","-11,340.91","-14,822.30","-11,590.19","-13,483.57","-14,833.99","-14,797.47","-13,084.78","-17,694.02","-14,397.67","-33,059.06","-18,292.38","-15,998.24","-20,186.41","-29,880.52","-19,871.47","-15,559.44","-16,650.57"
1000 - HFM Consolidated Group,2. Online,AreaGroup9,52,52 - HFM Cammeray,960,01-P&L,03-Employment expenses,06-Employee Expenses,40-HR recharge,61191,Salary & Wages Recovery - Out,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,"-8,565.60",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,2. Online,AreaGroup9,52,52 - HFM Cammeray,960,01-P&L,07-Non-operating inc and exp,12-Other expenses,100-Non operating Expenses,65010,Other Expenses,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-8.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.15,-0.15
1000 - HFM Consolidated Group,2. Online,AreaGroup9,54,54 - HFM Potts Point,960,01-P&L,01-Sales,01-Sales,01-Sales,40010,Sales - Account,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,631.71","65,296.91","45,057.36","35,601.11","52,095.44","44,478.35","47,851.69","59,083.68","54,200.21","44,865.05","52,254.10","38,953.14","25,964.34","21,251.51","13,507.11","18,499.27","18,865.09","15,049.75","15,261.64","20,655.67","12,121.15","7,096.46","3,736.96","3,605.82","2,648.13","3,107.28","2,772.49","59,335.95","110,080.83"
1000 - HFM Consolidated Group,2. Online,AreaGroup9,54,54 - HFM Potts Point,960,01-P&L,02-Cost of sales,03-COGS,20-COGS,50090,Discounts Given,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.38,-115.68,-409.01,-239.80,-599.44,-443.59,-419.40,-458.36,-712.04,-608.15,-261.74,-220.68,-193.83,-62.87,-7.27,-17.89,-20.97,-8.38,-13.88,-38.42,-10.31,-6.28,0.00,0.00,0.00,0.00,0.00,"-2,649.33","-2,933.56"
1000 - HFM Consolidated Group,2. Online,AreaGroup9,54,54 - HFM Potts Point,960,01-P&L,03-Employment expenses,06-Employee Expenses,29-Non-Productive Wages,61164,Salaries & Wages - Sick Leave,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,2. Online,AreaGroup9,54,54 - HFM Potts Point,960,01-P&L,03-Employment expenses,06-Employee Expenses,29-Non-Productive Wages,61165,Salaries & Wages - AL Taken,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,2. Online,AreaGroup9,54,54 - HFM Potts Point,960,01-P&L,03-Employment expenses,06-Employee Expenses,29-Non-Productive Wages,61171,Salaries & Wages - Other,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,2. Online,AreaGroup9,54,54 - HFM Potts Point,960,01-P&L,03-Employment expenses,06-Employee Expenses,40-HR recharge,61190,Salary & Wages Recovery - In,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,365.41",0.00,"-5,857.46","-4,628.15","-6,510.33","-5,640.17","-6,200.02","-7,552.41","-6,867.17","-5,185.85","-16,494.45","-12,852.22","-12,413.60","-13,835.85","-9,697.20","-11,471.26","-12,043.00","-10,730.76","-10,613.31","-14,728.26","-11,729.20","-25,902.05","-13,149.14","-11,589.18","-10,945.18","-17,032.88","-11,924.44","-11,506.44","-13,591.74"
1000 - HFM Consolidated Group,2. Online,AreaGroup9,54,54 - HFM Potts Point,960,01-P&L,03-Employment expenses,06-Employee Expenses,40-HR recharge,61191,Salary & Wages Recovery - Out,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,"-10,839.80",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,2. Online,AreaGroup9,54,54 - HFM Potts Point,960,01-P&L,07-Non-operating inc and exp,12-Other expenses,100-Non operating Expenses,65010,Other Expenses,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-3.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.25,-0.34
1000 - HFM Consolidated Group,2. Online,AreaGroup9,56,56 - HFM Boronia Park,960,01-P&L,01-Sales,01-Sales,01-Sales,40010,Sales - Account,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.68,"6,171.84","2,746.65","17,997.32","30,274.42","25,788.42","23,170.95","24,982.74","22,529.35","33,071.95","24,537.28","21,697.25","20,121.53","28,725.82","28,519.33","30,172.78","34,265.96","31,908.43","29,703.34","47,993.02","37,179.81","22,548.35","5,984.06","5,913.18","5,855.95","6,689.09","3,948.55","47,808.67","84,026.74"
1000 - HFM Consolidated Group,2. Online,AreaGroup9,56,56 - HFM Boronia Park,960,01-P&L,02-Cost of sales,03-COGS,20-COGS,50090,Discounts Given,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-8.23,0.00,-16.97,-47.66,-112.18,-37.86,-88.61,-66.39,-299.34,-108.46,-90.56,-88.33,-222.02,-253.71,-292.93,-96.84,-256.01,-61.20,-154.54,-70.87,-26.17,-4.41,-8.93,-8.31,-13.04,-7.56,"-1,700.08","-2,553.59"
1000 - HFM Consolidated Group,2. Online,AreaGroup9,56,56 - HFM Boronia Park,960,01-P&L,03-Employment expenses,06-Employee Expenses,30-Productive Wages,61161,Salaries & Wages - Penalties,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,2. Online,AreaGroup9,56,56 - HFM Boronia Park,960,01-P&L,03-Employment expenses,06-Employee Expenses,30-Productive Wages,61162,Salaries & Wages - Overtime,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,2. Online,AreaGroup9,56,56 - HFM Boronia Park,960,01-P&L,03-Employment expenses,06-Employee Expenses,30-Productive Wages,61163,Salaries & Wages - Allowances,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,2. Online,AreaGroup9,56,56 - HFM Boronia Park,960,01-P&L,03-Employment expenses,06-Employee Expenses,40-HR recharge,61190,Salary & Wages Recovery - In,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-256.28,0.00,0.00,"-2,339.65","-3,777.22","-3,243.31","-2,867.60","-3,107.97","-2,535.44","-2,758.48","-7,642.82","-6,235.17","-6,687.13","-9,163.40","-8,225.65","-10,307.96","-11,580.46","-12,188.63","-10,845.13","-14,618.91","-12,974.84","-26,199.21","-12,367.61","-10,411.83","-9,909.03","-14,192.35","-9,655.35","-8,396.87","-10,373.17"
1000 - HFM Consolidated Group,2. Online,AreaGroup9,57,57 - HFM Bondi Beach,960,01-P&L,01-Sales,01-Sales,01-Sales,40010,Sales - Account,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,774.07","62,042.20","44,855.15","32,547.75","58,369.28","52,535.59","52,273.28","66,793.62","48,129.88","63,600.39","55,007.37","46,427.03","49,680.18","62,359.77","72,210.44","74,445.10","99,127.98","91,779.81","80,514.13","89,812.46","73,922.01","70,952.56","88,802.57","78,333.55","85,077.03","110,787.75","99,927.30","172,673.36","329,757.72"
1000 - HFM Consolidated Group,2. Online,AreaGroup9,57,57 - HFM Bondi Beach,960,01-P&L,02-Cost of sales,03-COGS,20-COGS,50030,COGS - Resalable,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-24,281.01","-15,307.65","-23,484.48","-19,133.44","-35,528.81","-37,720.66","-31,484.94","-37,950.10","-28,603.48","-38,524.61","-32,174.27","-29,340.62","-30,106.31","-37,080.49","-43,478.57","-43,992.91","-57,408.99","-54,462.69","-47,599.10","-52,775.03","-44,002.95","-42,428.20","-51,134.19","-44,076.15","-48,330.93","-63,773.57","-57,968.37","-96,880.19","-174,710.84"
1000 - HFM Consolidated Group,2. Online,AreaGroup9,57,57 - HFM Bondi Beach,960,01-P&L,02-Cost of sales,03-COGS,20-COGS,50090,Discounts Given,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.37,-140.14,-73.45,-194.62,-83.66,-88.83,-339.12,-583.96,-109.64,-736.21,-63.35,-150.87,-217.99,-295.98,-211.34,-206.30,-110.12,-260.17,-337.76,-377.79,-286.57,-416.05,-419.20,-259.31,-263.19,-488.22,-369.96,"-4,519.04","-5,587.72"
1000 - HFM Consolidated Group,2. Online,AreaGroup9,57,57 - HFM Bondi Beach,960,01-P&L,03-Employment expenses,06-Employee Expenses,29-Non-Productive Wages,61165,Salaries & Wages - AL Taken,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,2. Online,AreaGroup9,57,57 - HFM Bondi Beach,960,01-P&L,03-Employment expenses,06-Employee Expenses,40-HR recharge,61190,Salary & Wages Recovery - In,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,267.82",0.00,"-5,816.84","-4,231.22","-6,997.31","-6,675.49","-6,429.57","-8,406.71","-6,062.59","-5,244.46","-23,483.56","-20,164.25","-23,746.76","-34,184.62","-29,047.43","-28,457.48","-40,787.63","-38,045.00","-33,674.27","-44,368.25","-37,648.92","-87,496.57","-47,264.54","-38,396.92","-47,577.05","-61,795.73","-40,760.82","-29,898.06","-40,756.08"
1000 - HFM Consolidated Group,2. Online,AreaGroup9,57,57 - HFM Bondi Beach,960,01-P&L,03-Employment expenses,06-Employee Expenses,40-HR recharge,61191,Salary & Wages Recovery - Out,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,"-10,292.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,2. Online,AreaGroup9,57,57 - HFM Bondi Beach,960,01-P&L,07-Non-operating inc and exp,12-Other expenses,100-Non operating Expenses,65010,Other Expenses,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-2.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.59,-0.63
1000 - HFM Consolidated Group,2. Online,AreaGroup9,58,58 - HFM Drummoyne,960,01-P&L,01-Sales,01-Sales,01-Sales,40010,Sales - Account,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,104.41","175,406.28","147,736.60","141,602.82","150,682.90","127,766.12","140,319.99","162,257.19","147,677.40","155,249.19","171,990.50","138,856.76","130,522.49","183,864.58","153,311.01","154,796.21","178,499.26","152,287.26","143,882.13","163,898.95","130,134.78","128,105.86","188,104.18","173,315.74","166,067.81","216,433.88","176,985.68","234,409.52","317,473.50"
1000 - HFM Consolidated Group,2. Online,AreaGroup9,58,58 - HFM Drummoyne,960,01-P&L,02-Cost of sales,03-COGS,20-COGS,50030,COGS - Resalable,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-69,682.51","-45,838.93","-73,367.33","-83,455.67","-94,677.88","-98,601.10","-84,425.13","-86,510.63","-88,204.29","-93,593.17","-101,437.49","-88,106.79","-79,794.57","-108,336.82","-91,947.46","-91,674.85","-103,542.32","-91,446.43","-85,362.86","-97,225.98","-77,122.38","-76,772.47","-115,071.53","-103,165.59","-98,365.97","-131,549.17","-103,976.80","-137,899.90","-174,045.64"
1000 - HFM Consolidated Group,2. Online,AreaGroup9,58,58 - HFM Drummoyne,960,01-P&L,02-Cost of sales,03-COGS,20-COGS,50090,Discounts Given,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.60,-556.59,-438.34,-262.50,-268.86,-244.43,-367.41,-453.80,-458.28,-376.11,-395.75,-410.52,-197.57,-356.14,-319.61,-168.99,-325.71,-273.39,-272.49,-233.58,-284.67,-242.27,-788.86,-645.27,-597.07,"-1,154.37",-567.61,"-2,472.54","-4,300.71"
1000 - HFM Consolidated Group,2. Online,AreaGroup9,58,58 - HFM Drummoyne,960,01-P&L,03-Employment expenses,06-Employee Expenses,29-Non-Productive Wages,61171,Salaries & Wages - Other,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,2. Online,AreaGroup9,58,58 - HFM Drummoyne,960,01-P&L,03-Employment expenses,06-Employee Expenses,40-HR recharge,61190,Salary & Wages Recovery - In,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-18,141.72",0.00,"-19,152.42","-18,408.36","-18,501.62","-16,380.15","-18,144.34","-20,860.40","-19,143.69","-17,867.34","-29,466.38","-24,101.94","-23,587.85","-33,732.89","-27,639.99","-31,197.41","-35,390.86","-34,867.62","-31,457.70","-38,742.99","-31,541.21","-64,210.74","-43,805.14","-36,181.65","-36,418.24","-51,513.95","-37,619.17","-33,078.62","-39,340.52"
1000 - HFM Consolidated Group,2. Online,AreaGroup9,58,58 - HFM Drummoyne,960,01-P&L,03-Employment expenses,06-Employee Expenses,40-HR recharge,61191,Salary & Wages Recovery - Out,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,"-29,016.80",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,2. Online,AreaGroup9,58,58 - HFM Drummoyne,960,01-P&L,07-Non-operating inc and exp,12-Other expenses,100-Non operating Expenses,65010,Other Expenses,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-19.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.19,-0.32
1000 - HFM Consolidated Group,2. Online,AreaGroup9,63,63 - HFM Randwick,960,01-P&L,01-Sales,01-Sales,01-Sales,40010,Sales - Account,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,089.13","148,183.53","110,910.86","98,857.12","128,708.35","102,168.93","114,381.39","154,421.81","124,654.66","128,353.40","139,554.71","118,841.04","112,496.71","140,255.27","84,925.84","41,030.75","45,492.09","17,577.75","16,676.50","16,614.66","14,750.07","10,335.60","7,854.53","8,807.05","8,389.70","10,262.27","5,708.58","86,370.17","119,646.43"
1000 - HFM Consolidated Group,2. Online,AreaGroup9,63,63 - HFM Randwick,960,01-P&L,02-Cost of sales,03-COGS,20-COGS,50030,COGS - Resalable,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-68,306.57","-33,895.14","-49,294.30","-57,641.58","-77,207.74","-75,746.27","-70,693.24","-95,694.21","-77,299.01","-78,686.88","-84,424.75","-77,488.04","-70,283.90","-84,610.02","-52,424.98","-24,978.37","-26,879.08","-10,808.02","-10,311.32","-10,198.67","-9,160.13","-6,495.10","-3,243.48","-3,592.53","-3,672.37","-4,302.12","-2,360.43","-47,543.60","-61,582.27"
